ts,datetime_utc,equity,B&H BTC,Equiponderado,B&H BTC filtrado
1576036799999,2019-12-11 03:59,9996.62742280,7143.6362085253000000,6968.8257706779000000,6963.61583713
1576051199999,2019-12-11 07:59,9996.62742280,7151.7089342188000000,6973.6221040434000000,6963.61583713
1576065599999,2019-12-11 11:59,9996.62742280,7158.8802880864000000,6971.1985766967000000,6963.61583713
1576079999999,2019-12-11 15:59,9996.62742280,7106.0262214600000000,6905.0623458300000000,6963.61583713
1576094399999,2019-12-11 19:59,9996.62742280,7132.0075214527000000,6903.1306108986000000,6963.61583713
1576108799999,2019-12-11 23:59,9996.62742280,7141.6848871000000000,6925.5756090330000000,6963.61583713
1576123199999,2019-12-12 03:59,9996.62742280,7088.2266041947000000,6840.0112674246000000,6963.61583713
1576137599999,2019-12-12 07:59,9996.62742280,7083.2938221145000000,6820.6718018490000000,6963.61583713
1576151999999,2019-12-12 11:59,9996.62742280,7124.7767364757000000,6875.6855354466000000,6963.61583713
1576166399999,2019-12-12 15:59,9996.62742280,7123.4197261444000000,6854.0657682552000000,6963.61583713
1576180799999,2019-12-12 19:59,9996.62742280,7136.4648546577000000,6891.9295077141000000,6963.61583713
1576195199999,2019-12-12 23:59,9996.62742280,7129.8779066992000000,6878.8969817856000000,6963.61583713
1576209599999,2019-12-13 03:59,9996.62742280,7160.6037902590000000,6895.1952647880000000,6963.61583713
1576223999999,2019-12-13 07:59,9996.62742280,7167.7355233870000000,6887.4116641800000000,6963.61583713
1576238399999,2019-12-13 11:59,9996.62742280,7153.4720571310000000,6892.8355788360000000,6963.61583713
1576252799999,2019-12-13 15:59,9996.62742280,7184.3068977247000000,6909.1461748131000000,6963.61583713
1576267199999,2019-12-13 19:59,9996.62742280,7185.1389332563000000,6901.3780134504000000,6963.61583713
1576281599999,2019-12-13 23:59,9996.62742280,7189.7052234952000000,6907.6592981781000000,6963.61583713
1576295999999,2019-12-14 03:59,9996.62742280,7185.8917273087000000,6908.2652785911000000,6963.61583713
1576310399999,2019-12-14 07:59,9996.62742280,7183.3659051592000000,6895.0979625876000000,6963.61583713
1576324799999,2019-12-14 11:59,9996.62742280,7117.8530122306000000,6838.9972737333000000,6963.61583713
1576339199999,2019-12-14 15:59,9996.62742280,6993.1368291547000000,6747.9443654856000000,6963.61583713
1576353599999,2019-12-14 19:59,9996.62742280,7005.6470776834000000,6769.2687936117000000,6963.61583713
1576367999999,2019-12-14 23:59,9996.62742280,6997.1187134845000000,6752.5352211345000000,6963.61583713
1576382399999,2019-12-15 03:59,9996.62742280,6990.1058425753000000,6731.7089963064000000,6963.61583713
1576396799999,2019-12-15 07:59,9996.62742280,7074.3296297800000000,6822.5136326745000000,6963.61583713
1576411199999,2019-12-15 11:59,9996.62742280,7043.2372543789000000,6806.6130904332000000,6963.61583713
1576425599999,2019-12-15 15:59,9996.62742280,7051.6467563590000000,6822.5922804480000000,6963.61583713
1576439999999,2019-12-15 19:59,9996.62742280,7047.0804661201000000,6834.3476360253000000,6963.61583713
1576454399999,2019-12-15 23:59,9996.62742280,7051.1415919291000000,6815.7181456638000000,6963.61583713
1576468799999,2019-12-16 03:59,9996.62742280,7012.8976730302000000,6760.3408820601000000,6963.61583713
1576483199999,2019-12-16 07:59,9996.62742280,7000.7737267126000000,6739.5582218238000000,6963.61583713
1576497599999,2019-12-16 11:59,9996.62742280,7024.6551275065000000,6759.8439405990000000,6963.61583713
1576511999999,2019-12-16 15:59,9996.62742280,7022.2778831305000000,6742.1471920620000000,6963.61583713
1576526399999,2019-12-16 19:59,9996.62742280,6836.7636751384000000,6492.9041568897000000,6963.61583713
