ts,datetime_utc,equity,B&H BTC (OOS),B&H BTC filtrado (OOS),Equiponderado (OOS)
1676401199999,2023-02-14 18:59,9602.296476092941154345563358,5269.409057997846263802244031,9915.010910401100580115456545,5945.796619299396630325276988
1676404799999,2023-02-14 19:59,9612.227467422603921670112348,5291.926363166480812349385388,9957.380530949109866760497589,5972.781999071649041078520258
1676408399999,2023-02-14 20:59,9606.363507557225803351715557,5302.479711800542443620844549,9977.238208135049880575406243,5960.915439640230089043977260
1676411999999,2023-02-14 21:59,9596.937389973448959026899063,5299.668027133982785707021607,9971.947610013711154835602176,5948.525188471839414332136151
1676415599999,2023-02-14 22:59,9595.152653527658648413911963,5286.932048707913826766865993,9947.982993947138706463354094,5943.333140739725013938229426
1676419199999,2023-02-14 23:59,9601.780629587282388516499119,5289.827130801023983008641310,9953.430516589025614746287942,5963.660386721894685949393972
1676422799999,2023-02-15 00:59,9591.326476578778960143331394,5277.889384886224079493172718,9930.967892361985770715424913,5929.432598478329043002352382
1676426399999,2023-02-15 01:59,9585.472270277643368784340597,5268.329657019921242586174716,9912.979858749434103200091085,5918.297018778588837311556256
1676429999999,2023-02-15 02:59,9585.214347024813985869808478,5259.568161664887461103863735,9896.493816976415040026142311,5913.533361619381363206768624
1676433599999,2023-02-15 03:59,9593.614867574924877886125240,5265.915897217188248122867393,9908.438014768996705594649120,5940.664260049222583449563952
1676437199999,2023-02-15 04:59,9590.303317936173639574683160,5262.439415921840332109081231,9901.896504041002467582467650,5933.566729002213213013661987
1676440799999,2023-02-15 05:59,9591.839884693377094232544135,5274.157945743993211448217865,9923.946640956887088928532397,5952.572441035490352614653830
1676444399999,2023-02-15 06:59,9590.055148247586783619557035,5270.250180614198432652735132,9916.593606279772249764736914,5949.618631932948777429603417
1676447999999,2023-02-15 07:59,9586.232628885298042958753714,5268.393992177545912724880834,9913.100914808142701161934060,5941.486056268675140021221361
1676451599999,2023-02-15 08:59,9585.216785415874617609659976,5264.612514579384745683154555,9905.985508690715109849163675,5937.632180053351982397764321
1676455199999,2023-02-15 09:59,9595.411795976018347198369832,5282.838426456092223126232252,9940.280241767087917632012241,5960.698993607635880901475415
1676458799999,2023-02-15 10:59,9599.747723452905221948385894,5298.195466859462558087748236,9969.176771336603245931196318,5984.874169745074747661513294
1676462399999,2023-02-15 11:59,9616.815222174668599985031783,5348.274430111228939761321769,10063.40770414692188904429977,6034.103274246535506982612655
1676465999999,2023-02-15 12:59,9632.622365325012644327235057,5426.210516614477491494644466,10210.05591037806344963541114,6089.647362715623977489926906
1676469599999,2023-02-15 13:59,9628.037048964008597752167121,5408.732798793108770479482366,10177.16901442889433666806976,6070.120614140816875255905091
