ts,datetime_utc,equity,B&H BTC,Equiponderado,B&H BTC filtrado
1693151999999,2023-08-27 15:59,13315.79365405,25835.8544313355000000,35792.8007543015000000,33049.66394322
1693166399999,2023-08-27 19:59,13315.79365405,25839.1578248353000000,35762.7475126265000000,33049.66394322
1693180799999,2023-08-27 23:59,13315.79365405,25815.6977967469000000,35788.3620484505000000,33049.66394322
1693195199999,2023-08-28 03:59,13315.79365405,25727.8809378106000000,35562.3117705050000000,33049.66394322
1693209599999,2023-08-28 07:59,13315.79365405,25649.8852457764000000,35363.9435502920000000,33049.66394322
1693223999999,2023-08-28 11:59,13315.79365405,25716.0223485703000000,35406.4801895735000000,33049.66394322
1693238399999,2023-08-28 15:59,13315.79365405,25818.0714926749000000,35729.1553264385000000,33049.66394322
1693252799999,2023-08-28 19:59,13315.79365405,25711.3441895122000000,35639.6715412970000000,33049.66394322
1693267199999,2023-08-28 23:59,13315.79365405,25833.7279954000000000,35820.0810102380000000,33049.66394322
1693281599999,2023-08-29 03:59,13315.79365405,25797.3214341043000000,35708.1997439975000000,33049.66394322
1693295999999,2023-08-29 07:59,13315.79365405,25719.1971668740000000,35515.5546314480000000,33049.66394322
1693310399999,2023-08-29 11:59,13315.79365405,25690.8611717335000000,35422.3760677835000000,33049.66394322
1693324799999,2023-08-29 15:59,13315.79365405,27122.8822538968000000,37136.6564409140000000,33049.66394322
