ts,datetime_utc,equity,B&H BTC filtrado (OOS),B&H ETH (OOS)
1650571199999,2022-04-21 19:59,11046.39120894281681159360,11750.33169873737714852224,11920.28638414237469865018880
1650585599999,2022-04-21 23:59,11046.39120894281681159360,11750.33169873737714852224,11752.28998429328832690580480
1650599999999,2022-04-22 03:59,11046.39120894281681159360,11750.33169873737714852224,11798.88781337217910715752960
1650614399999,2022-04-22 07:59,11046.39120894281681159360,11750.33169873737714852224,11895.39219312136119643624960
1650628799999,2022-04-22 11:59,11046.39120894281681159360,11750.33169873737714852224,11873.53099689246484559964160
1650643199999,2022-04-22 15:59,11046.39120894281681159360,11750.33169873737714852224,11618.16859121330260690823680
1650657599999,2022-04-22 19:59,11046.39120894281681159360,11750.33169873737714852224,11646.45028291122617429685760
1650671999999,2022-04-22 23:59,11046.39120894281681159360,11750.33169873737714852224,11668.82354319593451172963840
1650686399999,2022-04-23 03:59,11046.39120894281681159360,11750.33169873737714852224,11605.52454798902201480273920
1650700799999,2022-04-23 07:59,11046.39120894281681159360,11750.33169873737714852224,11658.62165162244954800588800
1650715199999,2022-04-23 11:59,11046.39120894281681159360,11750.33169873737714852224,11654.40697054768935063738880
1650729599999,2022-04-23 15:59,11046.39120894281681159360,11750.33169873737714852224,11683.20072630142490462218240
1650743999999,2022-04-23 19:59,11046.39120894281681159360,11750.33169873737714852224,11632.90028020358591359813120
1650758399999,2022-04-23 23:59,11046.39120894281681159360,11750.33169873737714852224,11553.17584566793507739399680
1650772799999,2022-04-24 03:59,11046.39120894281681159360,11750.33169873737714852224,11643.33850903359948652011520
1650787199999,2022-04-24 07:59,11046.39120894281681159360,11750.33169873737714852224,11618.01103304228353410941440
1650801599999,2022-04-24 11:59,11046.39120894281681159360,11750.33169873737714852224,11576.13994909396493782236160
1650815999999,2022-04-24 15:59,11046.39120894281681159360,11750.33169873737714852224,11595.67716230032996487633920
1650830399999,2022-04-24 19:59,11046.39120894281681159360,11750.33169873737714852224,11657.75508168184464761236480
1650844799999,2022-04-24 23:59,11046.39120894281681159360,11750.33169873737714852224,11505.79022573394893314816000
1650859199999,2022-04-25 03:59,11046.39120894281681159360,11750.33169873737714852224,11326.92231208454653828503040
1650873599999,2022-04-25 07:59,11046.39120894281681159360,11750.33169873737714852224,11074.12022668444423257448960
1650887999999,2022-04-25 11:59,11046.39120894281681159360,11750.33169873737714852224,11272.36779536919258169277440
1650902399999,2022-04-25 15:59,11046.39120894281681159360,11750.33169873737714852224,11303.20980734617608206225920
1650916799999,2022-04-25 19:59,11046.39120894281681159360,11750.33169873737714852224,11865.85003605528504665704960
1650931199999,2022-04-25 23:59,11046.39120894281681159360,11750.33169873737714852224,11843.04349080027425902750720
1650945599999,2022-04-26 03:59,11046.39120894281681159360,11750.33169873737714852224,11820.90656777209453079296000
1650959999999,2022-04-26 07:59,11046.39120894281681159360,11750.33169873737714852224,11829.72982534916260752701440
1650974399999,2022-04-26 11:59,11046.39120894281681159360,11750.33169873737714852224,11828.94203449406724353290240
1650988799999,2022-04-26 15:59,11046.39120894281681159360,11750.33169873737714852224,11264.56866590374847815106560
1651003199999,2022-04-26 19:59,11046.39120894281681159360,11750.33169873737714852224,11182.52024834556631816430080
1651017599999,2022-04-26 23:59,11046.39120894281681159360,11750.33169873737714852224,11067.26644624511456582571520
1651031999999,2022-04-27 03:59,11046.39120894281681159360,11750.33169873737714852224,11172.08201951555274524231680
1651046399999,2022-04-27 07:59,11046.39120894281681159360,11750.33169873737714852224,11392.46651122848082259514880
1651060799999,2022-04-27 11:59,11046.39120894281681159360,11750.33169873737714852224,11363.16069141893328201418240
1651075199999,2022-04-27 15:59,11046.39120894281681159360,11750.33169873737714852224,11286.11474579060668339002880
1651089599999,2022-04-27 19:59,11046.39120894281681159360,11750.33169873737714852224,11236.68086963337259275950080
1651103999999,2022-04-27 23:59,11046.39120894281681159360,11750.33169873737714852224,11379.58613074767162129141760
1651118399999,2022-04-28 03:59,11046.39120894281681159360,11750.33169873737714852224,11359.45807439998507124185600
1651132799999,2022-04-28 07:59,11046.39120894281681159360,11750.33169873737714852224,11424.13570360331445515845120
1651147199999,2022-04-28 11:59,11046.39120894281681159360,11750.33169873737714852224,11534.38703377391064613442560
1651161599999,2022-04-28 15:59,11046.39120894281681159360,11750.33169873737714852224,11381.83133468469340867463680
1651175999999,2022-04-28 19:59,11046.39120894281681159360,11750.33169873737714852224,11611.47236894499201295828480
1651190399999,2022-04-28 23:59,11046.39120894281681159360,11750.33169873737714852224,11568.53776734229467527918080
1651204799999,2022-04-29 03:59,11046.39120894281681159360,11750.33169873737714852224,11526.31217750918316519477760
1651219199999,2022-04-29 07:59,11046.39120894281681159360,11750.33169873737714852224,11524.89415397001151000537600
1651233599999,2022-04-29 11:59,11046.39120894281681159360,11750.33169873737714852224,11198.98507721705942564124160
1651247999999,2022-04-29 15:59,11046.39120894281681159360,11750.33169873737714852224,11251.76706450844881324674560
1651262399999,2022-04-29 19:59,11046.39120894281681159360,11750.33169873737714852224,11001.44652030189690411765760
1651276799999,2022-04-29 23:59,11046.39120894281681159360,11750.33169873737714852224,11096.65104514017164280609280
1651291199999,2022-04-30 03:59,11046.39120894281681159360,11750.33169873737714852224,11101.10206347146044937282560
1651305599999,2022-04-30 07:59,11046.39120894281681159360,11750.33169873737714852224,11146.51820626770818363338240
1651319999999,2022-04-30 11:59,11046.39120894281681159360,11750.33169873737714852224,11150.33899191492069900482560
1651334399999,2022-04-30 15:59,11046.39120894281681159360,11750.33169873737714852224,11092.51514315092098183700480
1651348799999,2022-04-30 19:59,11046.39120894281681159360,11750.33169873737714852224,11055.68592067521271511226880
1651363199999,2022-04-30 23:59,11046.39120894281681159360,11750.33169873737714852224,10740.29385183778374006952960
1651377599999,2022-05-01 03:59,11046.39120894281681159360,11750.33169873737714852224,10939.17165320660838038310400
1651391999999,2022-05-01 07:59,11046.39120894281681159360,11750.33169873737714852224,10896.78850520247779749987840
1651406399999,2022-05-01 11:59,11046.39120894281681159360,11750.33169873737714852224,10859.01393370065509398220800
1651420799999,2022-05-01 15:59,11046.39120894281681159360,11750.33169873737714852224,11051.82574548524543154112000
1651435199999,2022-05-01 19:59,11046.39120894281681159360,11750.33169873737714852224,10892.84955092700097752931840
1651449599999,2022-05-01 23:59,11046.39120894281681159360,11750.33169873737714852224,11126.90221397583362017999360
1651463999999,2022-05-02 03:59,11046.39120894281681159360,11750.33169873737714852224,11189.57097649866982591160320
1651478399999,2022-05-02 07:59,11046.39120894281681159360,11750.33169873737714852224,11207.45382890933458857794560
1651492799999,2022-05-02 11:59,11046.39120894281681159360,11750.33169873737714852224,11009.67893473764345785612800
1651507199999,2022-05-02 15:59,11046.39120894281681159360,11750.33169873737714852224,11138.20701274645209349550080
1651521599999,2022-05-02 19:59,11046.39120894281681159360,11750.33169873737714852224,11193.47054123139187768245760
1651535999999,2022-05-02 23:59,11046.39120894281681159360,11750.33169873737714852224,11251.88523313671311784586240
1651550399999,2022-05-03 03:59,11046.39120894281681159360,11750.33169873737714852224,11230.06342645057153520896000
1651564799999,2022-05-03 07:59,11046.39120894281681159360,11750.33169873737714852224,11206.35092171220107898618880
1651579199999,2022-05-03 11:59,11046.39120894281681159360,11750.33169873737714852224,11222.22490744237266346754560
1651593599999,2022-05-03 15:59,11046.39120894281681159360,11750.33169873737714852224,11116.66093285959388825653760
1651607999999,2022-05-03 19:59,11046.39120894281681159360,11750.33169873737714852224,10924.51874330183461009262080
1651622399999,2022-05-03 23:59,11046.39120894281681159360,11750.33169873737714852224,10957.09389516002791124915200
1651636799999,2022-05-04 03:59,11046.39120894281681159360,11750.33169873737714852224,11021.45640802131914956810240
1651651199999,2022-05-04 07:59,11046.39120894281681159360,11750.33169873737714852224,11145.06079318578176024427520
1651665599999,2022-05-04 11:59,11046.39120894281681159360,11750.33169873737714852224,11307.03059299338859743370240
1651679999999,2022-05-04 15:59,11046.39120894281681159360,11750.33169873737714852224,11203.51487463385776860738560
1651694399999,2022-05-04 19:59,11046.39120894281681159360,11750.33169873737714852224,11642.51132863574935432629760
1651708799999,2022-05-04 23:59,11046.39120894281681159360,11750.33169873737714852224,11583.15128770431367736995840
1651723199999,2022-05-05 03:59,11046.39120894281681159360,11750.33169873737714852224,11586.93268380877142454169600
1651737599999,2022-05-05 07:59,11046.39120894281681159360,11750.33169873737714852224,11557.23296857167620196367360
1651751999999,2022-05-05 11:59,11046.39120894281681159360,11750.33169873737714852224,11524.18514220042568241067520
1651766399999,2022-05-05 15:59,11046.39120894281681159360,11750.33169873737714852224,10804.06552155775345539289600
1651780799999,2022-05-05 19:59,11046.39120894281681159360,11750.33169873737714852224,10749.98367935545671719710720
1651795199999,2022-05-05 23:59,11046.39120894281681159360,11750.33169873737714852224,10824.23296744819477364216320
1651809599999,2022-05-06 03:59,11046.39120894281681159360,11750.33169873737714852224,10818.00941969294139808867840
1651823999999,2022-05-06 07:59,11046.39120894281681159360,11750.33169873737714852224,10754.23774997297168276531200
1651838399999,2022-05-06 11:59,11046.39120894281681159360,11750.33169873737714852224,10540.90398641314711315978240
1651852799999,2022-05-06 15:59,11046.39120894281681159360,11750.33169873737714852224,10588.99861811671908500032000
1651867199999,2022-05-06 19:59,11046.39120894281681159360,11750.33169873737714852224,10593.17390964872451416911360
1651881599999,2022-05-06 23:59,11046.39120894281681159360,11750.33169873737714852224,10607.11780778391245686489600
1651895999999,2022-05-07 03:59,11046.39120894281681159360,11750.33169873737714852224,10514.82810910949056495467520
1651910399999,2022-05-07 07:59,11046.39120894281681159360,11750.33169873737714852224,10526.76314056418532946547200
1651924799999,2022-05-07 11:59,11046.39120894281681159360,11750.33169873737714852224,10591.55893839577901798118400
1651939199999,2022-05-07 15:59,11046.39120894281681159360,11750.33169873737714852224,10606.40879601432662927019520
1651953599999,2022-05-07 19:59,11046.39120894281681159360,11750.33169873737714852224,10568.08277091393717095664640
1651967999999,2022-05-07 23:59,11046.39120894281681159360,11750.33169873737714852224,10380.58854740124054035799040
1651982399999,2022-05-08 03:59,11046.39120894281681159360,11750.33169873737714852224,10025.05853449670276981524480
1651996799999,2022-05-08 07:59,11046.39120894281681159360,11750.33169873737714852224,10070.43528775019573587609600
1652011199999,2022-05-08 11:59,11046.39120894281681159360,11750.33169873737714852224,10115.69387237542439733783040
1652025599999,2022-05-08 15:59,11046.39120894281681159360,11750.33169873737714852224,9914.452698441313665041920000
1652039999999,2022-05-08 19:59,11046.39120894281681159360,11750.33169873737714852224,10091.74503038052533191682560
1652054399999,2022-05-08 23:59,11046.39120894281681159360,11750.33169873737714852224,9925.127264527855847162137600
1652068799999,2022-05-09 03:59,11046.39120894281681159360,11750.33169873737714852224,9680.321256306971485991833600
1652083199999,2022-05-09 07:59,11046.39120894281681159360,11750.33169873737714852224,9642.113399834846332277401600
1652097599999,2022-05-09 11:59,11046.39120894281681159360,11750.33169873737714852224,9477.346942491650952908876800
1652111999999,2022-05-09 15:59,11046.39120894281681159360,11750.33169873737714852224,9382.181807196130982420147200
1652126399999,2022-05-09 19:59,11046.39120894281681159360,11750.33169873737714852224,8944.209481305863369893580800
1652140799999,2022-05-09 23:59,11046.39120894281681159360,11750.33169873737714852224,8778.261337680024944533888000
1652155199999,2022-05-10 03:59,11046.39120894281681159360,11750.33169873737714852224,9062.811394540470419207142400
1652169599999,2022-05-10 07:59,11046.39120894281681159360,11750.33169873737714852224,9349.921771679975826861260800
1652183999999,2022-05-10 11:59,11046.39120894281681159360,11750.33169873737714852224,9461.472956761479368427520000
1652198399999,2022-05-10 15:59,11046.39120894281681159360,11750.33169873737714852224,9303.875396199651801405414400
1652212799999,2022-05-10 19:59,11046.39120894281681159360,11750.33169873737714852224,9273.506058735725519432396800
1652227199999,2022-05-10 23:59,11046.39120894281681159360,11750.33169873737714852224,9225.332647946644011192448000
1652241599999,2022-05-11 03:59,11046.39120894281681159360,11750.33169873737714852224,9298.124522957455644248396800
1652255999999,2022-05-11 07:59,11046.39120894281681159360,11750.33169873737714852224,9119.295998850808017584972800
1652270399999,2022-05-11 11:59,11046.39120894281681159360,11750.33169873737714852224,9493.851160905898828585523200
1652284799999,2022-05-11 15:59,11046.39120894281681159360,11750.33169873737714852224,8919.984912511680927074636800
